,Loan_Date,Date_of_Birth,Region,Ask_Date,Monthly_Income,Mortgage_Leverage,Maturity,Interest_Rate,Monthly_Payment,Principal,Initial_Financing,House_Price,Left_to_Live,Sex,Has_a_car,Bank,Age,Education,CSP,Education_num,Marital_Status,Cell_Number,Credit_Score,Credit_Class
3929,2018-05-09,1981-10-04,Ile-de-France,2018-03-09,2569.998226882231,0.23423424409049337,20,0.002340638843434695,601.9815919876677,141132.6427355676,0.0587752432290336,149945.7400799225,1702.2931367450992,Male,nan,Société Générale,36,"CAP, BEP ou équivalent","Professeurs, professions scientifiques",4,Not Married,0676366708,40.65449324332026,1
3930,2014-06-04,1972-05-28,Provence-Alpes-Cote Azure,2014-03-15,1191.3068323002656,0.1580026602980518,11,0.0017017318331137951,188.22964873468703,24613.47930219929,0.24091203252906346,32425.068446552174,746.9049866961157,Female,nan,Societe Generale,42,"Baccalauréat, brevet professionnel ou équivalent",Cadres administratifs et commerciaux d'entreprise,2,Married,0664152772,-4.34021552548522,0
3931,2018-07-10,1965-03-22,Auvergne-Rhone-Alpes,2018-04-14,2101.0481008883976,0.21464256707481047,20,0.0034942562520137877,450.974357922341,104523.76934274792,0.0,95322.2041950373,1077.1263037242052,Male,nan,Credit Agricole,53,Bac+2,Anciens agriculteurs exploitants,1,Not Married,0665102532,7.477114780460276,0
3932,2015-09-02,1974-12-15,Ile-de-France,2015-05-19,1473.5383195760032,0.3520448930134198,17,0.0020510890119423354,518.7516400663085,103992.87372607875,0.08738986077370425,113951.0391745627,503.49838676187426,Female,nan,HSBC,40,Bac+2,Personnels des services directs aux particuliers,1,Not Married,0652824778,6.6745783201717686,0
3933,2013-10-05,1965-10-08,Pays de la Loire,2013-07-15,2650.082160821608,0.2294180985701848,25,0.0016021604838467364,607.97681039046,178776.84478536824,0.0,177298.1030228714,1637.9458387715335,Female,nan,Caisse d'Epargne,47,"CAP, BEP ou équivalent",Cadres administratifs et commerciaux d'entreprise,4,Married,0600536083,-5.717797065346097,0
3934,2013-02-05,1981-01-04,Auvergne-Rhone-Alpes,2013-01-16,2159.7000525309218,0.1536135531443456,25,0.002364288437743661,331.75919879530477,96634.22113588388,0.16273717366880758,115416.82981355571,1045.558739719837,Male,nan,HSBC,32,Superieur à Bac+2,Élèves ou étudiants,5,Not Married,0630630040,23.869695735398814,0
3935,2017-03-06,1962-09-07,Ile-de-France,2016-11-10,4225.507732196352,0.10265002284603181,10,0.0023018311323614203,433.7484652460396,51450.45857348994,0.13119992019883808,59220.13564416932,3621.8905404670713,Male,nan,hsbc,54,Aucun diplôme (ou CEP),"Professeurs des écoles, instituteurs et assimilés",0,Not Married,0677204262,40.368695804061275,1
3936,2016-11-13,1968-06-27,Bourgogne-Franche-Comte,2016-10-03,2356.4931449314495,0.167913443701169,20,0.0016618906849562775,395.68687902363763,93397.61973054105,0.01934076150019759,95239.62663464967,1348.7067598646636,Male,nan,Société Générale,48,"CAP, BEP ou équivalent","Anciens cadres, professions intellectuelles supérieures",4,Not Married,0624147476,17.379719460798597,0
3937,2010-04-05,1990-12-12,Provence-Alpes-Cote Azure,2009-12-24,1865.468028039969,0.22080542514935558,10,0.0021874287605489593,411.90546103389534,48887.560295041105,0.18325744889343631,59856.75685539561,769.6119539943302,Female,nan,BNP Paribas,19,"Baccalauréat, brevet professionnel ou équivalent",Professions intermédiaires administratives et commerciales des entreprises,2,Not Married,0604046680,31.34078528404681,0
3938,2013-04-13,1990-10-02,Auvergne-Rhone-Alpes,2013-02-05,3835.4932848220524,0.15741027798315677,15,0.0025068739366379154,603.7460641663704,106645.48682309767,0.27056005207717915,146201.87326836862,3382.6577030085036,Male,nan,Société Générale,22,"CAP, BEP ou équivalent",Élèves ou étudiants,4,Not Married,0661661824,75.97562883098185,1
3939,2013-05-27,1987-11-03,Provence-Alpes-Cote Azure,2013-03-14,1616.4431208166081,0.34008347652752596,10,0.0016604802763514157,549.7255961363157,65417.91681751169,0.033269302776767096,67669.22474419542,1048.6895074240608,Male,nan,BNP Paribas,25,"Baccalauréat, brevet professionnel ou équivalent",Personnels des services directs aux particuliers,2,Married,0643574687,19.773092253000513,0
3940,2014-04-29,1966-03-07,Ile-de-France,2014-04-08,3557.8333814975026,0.1291351708063239,20,0.0019950109164418627,459.4414214201209,108086.28535423386,0.059174098016324894,114884.4702578239,3183.5450348435916,Male,nan,BNP Paribas,48,"CAP, BEP ou équivalent",Anciens employés,4,Not Married,0687331752,50.04741703735647,1
3941,2011-07-18,1986-08-02,Ile-de-France,2011-05-13,1875.902473578055,0.2766829006841202,15,0.0030537974143504424,519.0301377900925,91306.60527499506,0.07043978237397674,98225.59479597819,1522.633450327985,Male,nan,Société Générale,24,Brevet des collèges,Ingénieurs et cadres techniques d'entreprise,3,Married,0601262868,27.35919618304979,0
3942,2012-11-06,1971-10-21,Auvergne-Rhone-Alpes,2012-07-14,1000.0,0.303515379984157,20,0.004089781844802876,303.515379984157,69932.70036831294,0.11532926513859065,79049.41082884182,744.7992607309915,Female,No,hsbc,41,Superieur à Bac+2,Personnes diverses sans activité professionnelle de 60 ans ou plus,5,Married,0671075378,6.6646211395328265,0
3943,2011-10-10,1991-04-14,Occitanie,2011-07-02,1525.2550925509252,0.1819187535762372,30,0.0028352211741859085,277.47250532267265,95749.03383201944,0.06600333104324585,102515.39112978657,1412.847091990136,Male,nan,BNP Paribas,20,Superieur à Bac+2,Ingénieurs et cadres techniques d'entreprise,5,Married,0652061220,33.78478226807898,0
3944,2018-01-20,1979-08-27,Hauts-de-France,2017-09-19,1597.1664766647664,0.35147738321415734,30,0.002034581686100206,561.3678937755076,196032.31528165544,0.037498403384942924,203669.60010358985,702.5984121873753,Female,nan,Caisse d'Epargne,38,"Baccalauréat, brevet professionnel ou équivalent",Anciens employés,2,Married,0660444728,-3.3535490102305516,0
3945,2016-09-17,1962-12-30,Normandie,2016-08-12,1072.6544165441653,0.17473249779353034,10,0.002687708311672528,187.42758547202394,22189.29802536364,0.04771718093217914,23301.16387806356,494.2204713555286,Male,nan,Société Générale,53,Superieur à Bac+2,Ouvriers qualifiés de type artisanal,5,Married,0632538073,-23.305718343027696,0
3946,2016-02-03,1964-02-27,Provence-Alpes-Cote Azure,2015-09-15,1000.0,0.16804662984255564,20,0.0015817029050861837,168.04662984255563,39697.37033137463,0.10783483064704336,44495.53927347912,545.6899060948457,Male,nan,Credit Agricole,51,"Baccalauréat, brevet professionnel ou équivalent","Anciens cadres, professions intellectuelles supérieures",2,Not Married,0688023080,9.929586208219774,0
3947,2017-08-27,1984-10-08,Hauts-de-France,2017-06-11,1231.2651276512765,0.11644096539445581,19,0.0036294359489791625,143.3697001202425,31582.065025771724,0.018637714765681324,32181.861378778085,979.4207251077476,Female,No,Caisse d'Epargne,32,Bac+2,Personnes diverses sans activité professionnelle de moins de 60 ans,1,Married,0678706328,12.89045165358366,0
3948,2018-11-04,1967-01-24,Provence-Alpes-Cote Azure,2018-06-22,5102.033127280361,0.13180554834203248,30,0.002009620022212765,0.0,234919.16934035515,0.0,231990.3963676102,4012.7386350857187,Male,nan,HSBC,51,"CAP, BEP ou équivalent",Anciennes professions intermédiaires,4,Married,0661566716,-0.9903503787472232,0
3949,2015-05-28,1982-11-18,Normandie,2014-10-07,1000.0,0.3395517131482113,25,0.0037209757906613585,0.0,97256.69960622014,0.050885270237075786,102470.96220971465,208.83005051282635,Male,nan,BNP Paribas,32,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Not Married,0624203628,0.38875314918750803,0
3950,2011-03-16,1970-01-12,Provence-Alpes-Cote Azure,2010-10-25,3768.495499857576,0.33474944316186667,10,0.0026088326931344584,1261.5017701353238,149406.615153083,0.12442361130142143,170638.01294956682,1774.3046116710627,Male,nan,BNP Paribas,41,Aucun diplôme (ou CEP),Techniciens,0,Not Married,0642675304,21.09644225822955,0
3951,2015-12-04,1989-07-05,Auvergne-Rhone-Alpes,2015-11-05,3611.658319339605,0.28318065881300747,25,0.0032509918906308624,1022.7517822780686,294649.6727907589,0.16328745803641842,352151.614817773,3285.9028395768105,Male,nan,BNP Paribas,26,"CAP, BEP ou équivalent",Employés de commerce,4,Not Married,0606411077,78.24035330965033,1
3952,2016-11-05,1975-12-10,Hauts-de-France,2016-10-20,1256.7371823718238,0.24259810962871384,25,0.002610591914550305,0.0,88534.47674299694,0.10249687265311813,98645.31280767189,848.1222275894906,Male,nan,Société Générale,40,Superieur à Bac+2,Ouvriers qualifiés de type industriel,5,Married,0662776458,2.6788496219166262,0
3953,2012-01-13,1978-03-22,Nouvelle-Aquitaine,2011-11-04,1235.4161291612916,0.31818327601318686,20,0.0018576369967274993,393.08875121607014,92603.24979347247,0.2208682588980121,118854.4182046753,649.6527013041981,Female,nan,BNP Paribas,33,"Baccalauréat, brevet professionnel ou équivalent",Anciens ouvriers,2,Not Married,0660340312,30.76099417020398,0
3954,2017-03-03,1979-12-30,Normandie,2016-10-04,1138.150616506165,0.30907896387690703,25,0.0031413629163564933,351.77841328558844,101483.15201548084,0.12046897902249476,115383.25493362713,818.8349444790917,Male,Yes,hsbc,37,"CAP, BEP ou équivalent",Commerçants et assimilés,4,Not Married,0633130076,45.718153038347225,1
3955,2017-01-20,1985-03-31,Normandie,2016-07-27,1336.290182901829,0.25877641503068,22,0.00213659340107594,345.80038297202697,89171.19797743947,0.04681164666334392,93550.44851869391,1175.9311033754223,Female,nan,BNP Paribas,31,Bac+2,Anciens ouvriers,1,Married,0617856311,22.525962749169153,0
3956,2015-02-10,1970-10-06,Auvergne-Rhone-Alpes,2015-01-06,3126.091669637856,0.13846755815883857,10,0.0019952992251181076,432.8622800754406,51424.45658945233,0.013483139815235856,52127.296212475354,2648.938787287263,Male,nan,BNP Paribas,44,Superieur à Bac+2,Anciennes professions intermédiaires,5,Married,0685435565,6.646176494880187,0
3957,2017-08-12,1962-02-10,Provence-Alpes-Cote Azure,2017-08-09,1772.7967744300843,0.24419583406059742,25,0.0029937959531280466,432.9095869518912,125116.7026162941,0.0,124517.18861764636,348.19020981717205,Male,No,Société Générale,55,Aucun diplôme (ou CEP),Ouvriers qualifiés de type industriel,0,Married,0673165115,-35.51509282787005,0
3958,2015-12-23,1977-04-30,Occitanie,2015-11-05,1000.0,0.1787289885919191,10,0.002525047313597165,178.7289885919191,21176.764002354936,0.12042181054856504,24076.04492280807,997.7608145422445,Male,Yes,Société Générale,38,"Baccalauréat, brevet professionnel ou équivalent",Professions intermédiaires de la santé et du travail social,2,Not Married,0601738437,68.45714781544055,1
3959,2016-06-28,1981-11-24,Occitanie,2016-01-03,2274.7938879388794,0.316282837048678,18,0.0018958407012253748,719.4782645783013,152773.70167269034,0.03072716716212509,157616.82004992705,945.3902333134776,Female,nan,Société Générale,34,Superieur à Bac+2,Élèves ou étudiants,5,Married,0683100207,-0.7309243518872108,0
3960,2015-11-19,1981-07-25,Ile-de-France,2015-09-25,4343.1027933376645,0.3060228457860795,25,0.0018145789615971759,1329.0886763586634,389789.0066833466,0.24518286094638575,516401.902548294,1131.591164536558,Female,nan,HSBC,34,Aucun diplôme (ou CEP),Techniciens,0,Not Married,0680820238,6.964993984416992,0
3961,2013-04-20,1973-09-03,Normandie,2012-09-13,1924.7889878898789,0.33505021291265846,30,0.0030434023459518247,644.9009602044443,221854.26206787102,0.0,216980.532599531,549.0949118994079,Male,nan,Societe Generale,39,Aucun diplôme (ou CEP),Professions intermédiaires administratives et commerciales des entreprises,0,Not Married,0660402480,2.1182197768507223,0
3962,2012-03-02,1963-04-07,Normandie,2011-11-08,2144.461874618746,0.3299359856665096,21,0.0018678537763169689,707.535142326587,174833.91124367542,0.041636094537041535,182429.5658956585,1029.1390613587548,Male,nan,BNP Paribas,48,"Baccalauréat, brevet professionnel ou équivalent",Anciens agriculteurs exploitants,2,Not Married,0628203732,12.71759722070665,0
3963,2011-11-02,1964-10-18,Grand Est,2011-04-26,1000.0,0.1275023007657064,25,0.004846290444221371,127.5023007657064,36017.4886385321,0.04834975667137753,37847.401281118146,672.6829068135526,Male,nan,HSBC,47,Aucun diplôme (ou CEP),Élèves ou étudiants,0,Not Married,0632418615,25.412556407784976,0
3964,2018-03-04,1981-05-12,Auvergne-Rhone-Alpes,2017-12-16,1405.0226835234528,0.2258338433728777,25,0.002531600376272618,317.30167264617575,92231.33066267011,0.0,85060.4142891158,1130.7195488730565,Male,nan,HSBC,36,Superieur à Bac+2,Cadres administratifs et commerciaux d'entreprise,5,Not Married,0641333283,53.10547701086078,1
3965,2016-10-18,1970-05-11,Auvergne-Rhone-Alpes,2016-06-17,2146.3372597078837,0.31432248098088844,20,0.002064489747806016,674.6420524931035,158603.56517851495,0.2688276243995358,216916.7907201967,1507.3973719314972,Male,nan,HSBC,46,"CAP, BEP ou équivalent",Anciens ouvriers,4,Not Married,0601742048,36.49226693736313,0
3966,2011-02-26,1976-02-01,Provence-Alpes-Cote Azure,2010-12-07,1696.9072928239275,0.1364914649939081,10,0.004148146903164041,231.61336235638447,27220.424959292937,0.0,26325.45499370982,1481.8247028459114,Male,Yes,Credit Agricole,35,Superieur à Bac+2,Techniciens,5,Not Married,0617380005,58.65832258208813,1
3967,2015-11-18,1989-07-05,Ile-de-France,2015-09-15,4246.052096078943,0.17270094427575922,25,0.0020076029320095887,733.2972064369001,214542.23947269202,0.0,200992.8499659176,4067.2148342761498,Female,nan,Caisse d'Epargne,26,Bac+2,Ouvriers qualifiés de type artisanal,1,Married,0640556075,32.67648223829164,0
3968,2017-10-29,1976-03-21,Occitanie,2017-04-30,1352.39889898899,0.3046583427474087,15,0.00462838066963655,412.0196072994059,71634.31901210755,0.20939908382047712,90607.4323291594,368.95821808355544,Male,nan,hsbc,41,Superieur à Bac+2,"Anciens cadres, professions intellectuelles supérieures",5,Married,0687160140,-16.435289688068885,0
3969,2011-09-07,1988-10-31,Auvergne-Rhone-Alpes,2011-06-25,3672.588227341475,0.20560655940799122,30,0.0025223948728865892,755.1082295459742,261781.80081975617,0.14952886238037333,307807.97753167036,2465.7515816794403,Male,nan,Credit Agricole,22,"Baccalauréat, brevet professionnel ou équivalent",Agriculteurs exploitants,2,Not Married,0657712307,56.15240537730227,1
3970,2014-03-06,1981-12-06,Occitanie,2013-07-28,2467.3673386733867,0.13386294864850667,18,0.002322470390487783,330.28906735383816,69865.16642449588,0.1166292612035923,79089.29213535774,1442.896623520076,Male,nan,Société Générale,32,Superieur à Bac+2,"Anciens cadres, professions intellectuelles supérieures",5,Married,0665016562,4.5104301597766465,0
3971,2010-06-25,1969-01-19,Occitanie,2009-12-23,1452.282372823728,0.17908623827035103,25,0.0019081220727851036,260.08378705534096,76187.44627532412,0.1589637225124092,90587.58618940577,1331.1210365882696,Male,nan,hsbc,41,Superieur à Bac+2,"Anciens cadres, professions intellectuelles supérieures",5,Not Married,0678237768,57.94561106484511,1
3972,2018-12-28,1980-04-09,Pays de la Loire,2018-07-09,2045.2623726237262,0.23791206163575956,30,0.0032301908365254253,0.0,166931.9384712073,0.20320728811649902,209504.85111316433,1316.8602077813498,Male,nan,Credit Agricole,38,Superieur à Bac+2,Ouvriers qualifiés de type industriel,5,Married,0653384764,4.028405983140068,0
3973,2011-03-18,1982-12-15,Provence-Alpes-Cote Azure,2011-02-11,1602.8199878974317,0.15253208439719357,30,0.0020529487900159777,244.48147366747983,85350.74433313173,0.06141094512865086,90935.15835301385,1656.0722707534812,Female,nan,Société Générale,28,Aucun diplôme (ou CEP),Personnels des services directs aux particuliers,0,Not Married,0635403136,82.01280932875532,1
3974,2011-06-06,1988-11-15,Provence-Alpes-Cote Azure,2011-04-27,3663.144266677334,0.35277536564832057,20,0.0032062216688972865,1292.2670580996457,300370.5190534181,0.19622820705066712,373701.2441693789,1720.9660205101097,Male,No,HSBC,22,Superieur à Bac+2,Employés administratifs d'entreprise,5,Not Married,0683502447,40.39623783038684,1
3975,2011-06-02,1978-01-22,Provence-Alpes-Cote Azure,2011-02-19,3463.3777721452752,0.28216566953971645,30,0.002319891548549594,977.2463079463431,339813.7212417155,0.07005454806375733,365412.53095457173,2025.1228519876063,Male,nan,Crédit Agricole,33,Brevet des collèges,Cadres de la fonction publique,3,Married,0635025502,9.27008629176104,0
3976,2014-12-19,1965-01-16,Occitanie,2014-08-07,2623.501600016,0.18481048277280304,25,0.0015029888082111044,484.8505972541782,142747.59585722914,0.17125426713174985,172245.34642632355,1464.0464506171472,Male,nan,Credit Agricole,49,Bac+2,Professions intermédiaires de la santé et du travail social,1,Not Married,0612265843,15.810281850889368,0
3977,2015-09-16,1986-02-08,Ile-de-France,2015-08-05,1754.1986361398656,0.31179293824694954,19,0.001744609631661071,546.9467470308402,122650.92264208352,0.12152712477252614,139618.33780049725,379.3904245948046,Female,Yes,Société Générale,29,"Baccalauréat, brevet professionnel ou équivalent",Employés de commerce,2,Not Married,0665514527,4.295484742328306,0
3978,2018-08-22,1972-05-03,Grand Est,2018-07-19,2035.8282782827828,0.16071180953852474,10,0.003702667896976352,327.18164651252533,38537.983455508685,0.15008163715462663,45343.15899057701,1487.964265311591,Male,Yes,Caisse d'Epargne,46,Bac+2,Ouvriers qualifiés de type industriel,1,Not Married,0616485318,34.59590098262274,0
3979,2013-04-20,1990-07-29,Ile-de-France,2013-03-01,1000.0,0.3282512944534964,25,0.0013890065871534516,328.25129445349637,96779.71719363125,0.057879028310170555,102725.36128777912,253.78482858031634,Female,nan,BNPP,22,Superieur à Bac+2,Anciens ouvriers,5,Not Married,0611888473,14.545218395095063,0
3980,2016-11-07,1991-05-14,Occitanie,2016-07-09,1580.821908219082,0.32762012262557183,15,0.0028638149093753703,517.909067419926,91239.0293682164,0.09619705832190728,100950.13543418294,1331.2026321592625,Female,nan,BNP Paribas,25,Brevet des collèges,"Professeurs des écoles, instituteurs et assimilés",3,Married,0657225714,29.018781613203004,0
3981,2018-09-28,1982-03-02,Auvergne-Rhone-Alpes,2018-08-14,2148.6654207832394,0.24853100473007908,19,0.0018550425706906082,534.0099758560366,119624.51457052134,0.0,115166.96292932851,1080.8579411532553,Male,nan,BNP Paribas,36,Superieur à Bac+2,Ouvriers qualifiés de type artisanal,5,Not Married,0631547725,24.594130096412805,0
3982,2013-09-25,1986-02-23,Occitanie,2013-04-30,2557.580865808658,0.2475455282439152,15,0.0011908859982721067,633.1177064531342,112943.805805524,0.06230453162498428,120448.27944113941,889.3880911778696,Male,nan,Societe Generale,27,Superieur à Bac+2,Personnes diverses sans activité professionnelle de moins de 60 ans,5,Not Married,0618473433,18.574901493335382,0
3983,2018-04-29,1972-08-30,Ile-de-France,2018-01-23,3663.642412781577,0.36154113809686717,25,0.0017480225990989594,1324.5574474970037,388782.05433828704,0.17422246614781645,470807.25546582876,1161.2879659277244,Male,nan,BNP Paribas,45,Brevet des collèges,Ouvriers qualifiés de type artisanal,3,Married,0605020278,-13.471883824531552,0
3984,2017-12-27,1968-07-24,Grand Est,2017-05-21,1647.8747337473371,0.2723214682672319,20,0.0020896634908697392,448.75166701454873,105471.85971590389,0.09730322653327506,116840.85156397402,1070.679491493553,Female,nan,BNP Paribas,49,"CAP, BEP ou équivalent",Anciens employés,4,Not Married,0647063020,26.316869405016362,0
3985,2012-08-08,1990-08-03,Ile-de-France,2012-08-04,2829.6652495060302,0.17798968559703288,23,0.0028641450631212806,503.6512281044279,134512.52363613617,0.08950177537508441,147735.07514696068,1884.0909333795512,Male,nan,Société Générale,22,Brevet des collèges,Anciennes professions intermédiaires,3,Not Married,0643358745,53.65610291843562,1
3986,2016-05-09,1985-05-18,Ile-de-France,2016-01-14,3034.3701216099594,0.11842351777403441,15,0.002920335165791503,359.34078402947597,63277.58661462972,0.12570263973977436,72375.36047895168,2296.9344309667554,Female,nan,BNP Paribas,30,Superieur à Bac+2,Élèves ou étudiants,5,Married,0614882786,15.404256553912383,0
3987,2010-01-10,1983-07-15,Bretagne,2009-05-19,2328.3087880878807,0.2973201050737323,30,0.0018280561177503132,692.253013518383,242482.76727469423,0.0037603398746117733,243398.02657944273,768.3961063119747,Female,nan,BNP Paribas,26,Aucun diplôme (ou CEP),Personnels des services directs aux particuliers,0,Married,0620516102,2.4922644991194076,0
3988,2011-10-12,1983-05-21,Ile-de-France,2011-08-17,3530.7726245338586,0.29729067642409684,19,0.0025877935590899416,1049.6657818473545,233510.94306772135,0.04408886932666056,244281.01690084653,987.1422922583724,Male,nan,Société Générale,28,"Baccalauréat, brevet professionnel ou équivalent","Anciens cadres, professions intellectuelles supérieures",2,Not Married,0638426423,13.534755456259077,0
3989,2012-01-03,1977-04-22,Nouvelle-Aquitaine,2011-06-13,1629.5254202542026,0.2379012653466361,20,0.0012997297554992048,387.6661593929838,91836.11269369612,0.18628800951773128,112860.7096465015,1011.5100225084128,Female,nan,Credit Agricole,34,Superieur à Bac+2,Anciens employés,5,Not Married,0627234450,37.360605141261985,0
3990,2017-03-22,1978-02-06,Provence-Alpes-Cote Azure,2017-01-06,2068.372175533316,0.3629254752826807,22,0.002233244206915787,750.664954866901,193368.43469552926,0.08123036221228697,210464.5459999497,495.2327640789134,Female,nan,Societe Generale,39,"CAP, BEP ou équivalent",Anciens ouvriers,4,Married,0620641557,-13.412087628763054,0
3991,2010-04-29,1981-09-02,Bourgogne-Franche-Comte,2010-02-28,1170.7454124541246,0.3276446810548178,15,0.0018048447182101171,383.5885072599228,68114.62675120104,0.09148177096056653,74973.31872274913,378.4331903454882,Female,Yes,Société Générale,28,"CAP, BEP ou équivalent",Anciens ouvriers,4,Not Married,0668603122,15.697907194267813,0
3992,2010-03-29,1962-12-16,Normandie,2010-01-02,2013.4694746947469,0.14785855159503533,25,0.0014402542988352534,297.7086802091819,87718.64940878727,0.11146406826388622,98722.68107086391,1174.0231381818799,Male,nan,HSBC,47,"CAP, BEP ou équivalent",Techniciens,4,Not Married,0603222554,18.40038355549858,0
3993,2016-04-17,1980-10-31,Auvergne-Rhone-Alpes,2016-03-31,2932.78267720553,0.36230350168699377,15,0.0028702329108799473,1062.5574336385198,187179.67535556754,0.232618989284346,243920.12929927092,2145.74478660439,Male,nan,Crédit Agricole,35,"Baccalauréat, brevet professionnel ou équivalent",Chômeurs n'ayant jamais travaillé,2,Not Married,0612243780,52.902147381563225,1
3994,2018-01-19,1972-02-21,Normandie,2017-08-06,2258.6851718517187,0.11294008237338765,30,0.0029844766280286007,255.09608936448234,87832.97809942708,0.09036392861756493,96558.37192773304,2581.7493184285236,Male,nan,BNP Paribas,45,"Baccalauréat, brevet professionnel ou équivalent",Anciennes professions intermédiaires,2,Married,0636564514,18.51945004857101,0
3995,2017-10-10,1986-05-30,Ile-de-France,2017-08-11,2800.8325885725535,0.10359671224640081,30,0.0014326801332111502,290.15704772869276,102237.59043006926,0.09940822663119042,113522.67859124782,1786.0101463771034,Male,nan,Société Générale,31,"Baccalauréat, brevet professionnel ou équivalent",Artisans,2,Not Married,0603860748,39.56986579453297,0
3996,2017-10-07,1978-03-01,Auvergne-Rhone-Alpes,2017-06-23,1899.8076631247586,0.1176799175385021,25,0.0019370828658005737,223.56920913553597,65467.48665720892,0.331873316690916,97986.63680510844,1680.2517447243476,Female,Yes,Caisse d'Epargne,39,"Baccalauréat, brevet professionnel ou équivalent",Personnes diverses sans activité professionnelle de 60 ans ou plus,2,Not Married,0630217646,55.47987299141023,1
3997,2017-07-24,1971-01-18,Grand Est,2017-02-06,1000.0,0.27766194944994427,15,0.0029378202005541044,277.66194944994425,48888.07381605295,0.14244771199644224,57008.85473685557,692.0483364627976,Male,Yes,Société Générale,46,Superieur à Bac+2,"Anciens cadres, professions intellectuelles supérieures",5,Married,0681228772,-1.748527989903252,0
3998,2015-11-05,1974-07-28,Grand Est,2015-07-25,1369.5217802178022,0.3413729338087904,30,0.0019737869936867903,0.0,163407.21760095094,0.2317644307407436,212704.57153983443,997.5402578594737,Male,nan,Crédit Agricole,41,"CAP, BEP ou équivalent","Professeurs, professions scientifiques",4,Not Married,0634666121,43.88643957891749,1
3999,2017-05-27,1981-08-24,Provence-Alpes-Cote Azure,2017-03-07,1059.017024596391,0.3319674350409353,18,0.0023681474509217888,351.55916531994694,74333.8886028975,0.05183960103849439,78398.01017244908,953.5176717341665,Male,nan,hsbc,35,"Baccalauréat, brevet professionnel ou équivalent",Artisans,2,Married,0613682043,21.37507118958188,0
4000,2016-03-28,1978-06-04,Ile-de-France,2016-01-02,2604.137433629163,0.26212236731923844,25,0.002367028040615246,682.6026689275224,198820.51141849515,0.21413771633936418,252996.63255547348,1760.5033241364144,Male,nan,Société Générale,37,"Baccalauréat, brevet professionnel ou équivalent",Anciens ouvriers,2,Married,0642753802,8.101083805169914,0
4001,2017-06-13,1966-06-13,Ile-de-France,2017-05-31,3961.9461875945585,0.12481994471919518,17,0.0023384151067634413,494.52990411597887,98895.73880855816,0.12624989464440795,113185.38126906473,2252.1720477325684,Female,nan,HSBC,51,Aucun diplôme (ou CEP),Anciens employés,0,Married,0624068084,-13.606268142325888,0
4002,2014-03-25,1970-09-06,Provence-Alpes-Cote Azure,2014-03-16,1289.820197880948,0.3527724007614822,25,0.0018059286884076695,455.01296775711205,133458.47487652517,0.19735619373783875,166273.59961578608,867.7805621357364,Male,nan,HSBC,43,"Baccalauréat, brevet professionnel ou équivalent",Personnes diverses sans activité professionnelle de 60 ans ou plus,2,Not Married,0613323367,36.56388706759638,0
4003,2015-09-25,1986-01-11,Provence-Alpes-Cote Azure,2015-09-14,2281.5902177080648,0.3105644564977388,30,0.002060020419787202,708.5808259130627,247346.08477262617,0.014058234691328275,250872.91509066845,1492.0713317312857,Male,nan,BNP Paribas,29,"Baccalauréat, brevet professionnel ou équivalent",Techniciens,2,Married,0626346373,16.024856812277733,0
4004,2013-05-29,1973-12-21,Grand Est,2013-05-04,2025.0734107341075,0.16654015565595218,10,0.0015469804987195107,337.2560410383882,40156.7274190724,0.09728897035858686,44484.58709430413,1600.4761664951013,Male,Yes,Crédit Agricole,39,"CAP, BEP ou équivalent",Anciens ouvriers,4,Not Married,0602744740,47.70066979013704,1
4005,2017-07-19,1970-04-25,Provence-Alpes-Cote Azure,2017-03-12,1836.4693444055172,0.16131280551520127,25,0.0030227013471445688,296.2460221887164,85588.45336823599,0.04911137588825476,90008.91502744271,1358.3424903042032,Male,Yes,Societe Generale,47,Bac+2,Ingénieurs et cadres techniques d'entreprise,1,Not Married,0656416784,34.226936283300375,0
4006,2018-11-03,1980-10-24,Bretagne,2018-07-19,1952.0299352993527,0.2160888138775413,15,0.0032725714218932215,421.81183337229083,74082.84449097757,0.057492152755343584,78601.83308558399,1251.911670587347,Male,nan,BNP Paribas,38,Bac+2,"Anciens artisans, commerçants, chefs d'entreprises",1,Not Married,0620606662,35.19161152426213,0
4007,2015-05-17,1966-10-17,Ile-de-France,2015-01-28,2017.4482832274387,0.14664306992767345,30,0.0029977767689355417,295.844809672786,101843.23717122787,0.07421320845957069,110007.22639579844,1647.13201700021,Male,nan,BNPP,48,"CAP, BEP ou équivalent","Contremaîtres, agents de maîtrise",4,Not Married,0604230683,40.705027426162914,1
4008,2014-03-23,1963-11-16,Nouvelle-Aquitaine,2013-10-08,1585.020080200802,0.3767388367806811,15,0.002356375652034059,597.1386212888721,105597.38862634718,0.1337182241441084,121897.27588580093,870.0134403445744,Female,nan,BNPP,50,Aucun diplôme (ou CEP),Employés administratifs d'entreprise,0,Not Married,0641871164,18.282860852304978,0
4009,2010-04-12,1968-06-27,Auvergne-Rhone-Alpes,2009-11-21,2547.088865524204,0.14838540995154553,18,0.002039251250892789,377.950825493826,80150.54589934,0.04282865133070313,83736.88369461636,1278.6644102753407,Male,nan,BNP Paribas,41,Aucun diplôme (ou CEP),Ingénieurs et cadres techniques d'entreprise,0,Not Married,0667625640,17.012686445888747,0
